student_id,name,gender,age,grade_level,math_score,reading_score,writing_score,attendance_rate,parent_education,study_hours,internet_access,lunch_type,extra_activities,final_result
S489,Student_489,Other,15,10,93,93,97,97.6654720285245,High School,4.74470625666602,No,Free or reduced,No,Pass
S490,Student_490,Male,17,9,60,82,68,88.296513110427,High School,4.76300343693784,Yes,Standard,Yes,Fail
S491,Student_491,Female,17,11,51,66,72,87.7454882284968,Master's,1.69912513949974,Yes,Standard,No,Fail
S492,Student_492,Female,17,10,96,97,73,93.1938054586095,Bachelor's,4.49897459862626,Yes,Free or reduced,Yes,Fail
S493,Student_493,Male,16,9,93,60,60,88.8406684186225,PhD,3.94972576570849,Yes,Free or reduced,Yes,Pass
S494,Student_494,Other,15,11,93,62,95,92.9646693761569,Bachelor's,2.01134960276116,No,Standard,No,Fail
S495,Student_495,Female,17,9,58,99,83,81.2289258026157,PhD,1.26913845168606,Yes,Free or reduced,Yes,Fail
S496,Student_496,Female,16,11,70,60,77,96.2744668744446,High School,2.07198906753751,No,Free or reduced,No,Pass
S497,Student_497,Female,16,12,73,80,54,98.8100790575881,Master's,4.6488329471261,Yes,Standard,Yes,Pass
S498,Student_498,Male,16,10,83,77,54,92.9753077231877,Master's,3.53271469958309,Yes,Free or reduced,No,Fail
S499,Student_499,Female,17,9,71,93,70,99.0913185771762,Bachelor's,3.88421864359149,No,Standard,Yes,Fail
S500,Student_500,Other,15,11,52,55,61,83.0286462873993,Master's,2.02860940443638,Yes,Standard,No,Fail
S501,Student_501,Female,17,9,61,90,99,89.5483237896071,Bachelor's,3.87755262229928,No,Standard,No,Pass
S502,Student_502,Female,17,9,77,65,53,92.036134678909,Bachelor's,1.1124860251117,Yes,Standard,No,Pass
S503,Student_503,Other,15,10,79,53,98,91.6347329484237,PhD,2.50128538309206,Yes,Free or reduced,No,Fail
S504,Student_504,Female,15,12,75,84,91,88.0292355817809,Bachelor's,3.50701339416932,Yes,Standard,Yes,Pass
S505,Student_505,Male,15,9,97,97,69,86.7616881873252,PhD,1.58438626216528,Yes,Standard,Yes,Fail
S506,Student_506,Male,16,11,70,75,87,82.5364804510084,Master's,4.29201429778774,Yes,Standard,No,Fail
S507,Student_507,Male,15,11,77,61,74,87.8348490112456,Bachelor's,1.94012519524767,No,Standard,Yes,Pass
S508,Student_508,Other,17,12,75,60,63,83.2532163021097,Bachelor's,3.60912445127378,No,Free or reduced,No,Fail
S509,Student_509,Female,15,11,82,86,60,94.6873135298444,High School,2.62078857030132,Yes,Free or reduced,No,Pass
S510,Student_510,Male,17,12,70,74,81,84.1766187098918,Bachelor's,3.38417438191059,Yes,Free or reduced,Yes,Pass
S511,Student_511,Other,16,11,84,67,60,81.1713061056907,Bachelor's,1.42980221051563,No,Standard,Yes,Fail
S512,Student_512,Female,17,10,83,68,67,91.0473227563447,High School,1.06765119968643,No,Free or reduced,No,Pass
S513,Student_513,Other,17,9,90,72,76,91.904594654388,High School,4.63825770952121,Yes,Free or reduced,Yes,Fail
S514,Student_514,Male,15,10,96,87,67,97.4382612256101,Master's,2.07852003506873,Yes,Standard,No,Pass
S515,Student_515,Male,15,9,67,67,72,91.5396322483536,Bachelor's,4.27870801112184,No,Free or reduced,Yes,Fail
S516,Student_516,Male,17,9,60,75,60,86.9096170744689,Master's,4.9974012018888,Yes,Standard,Yes,Fail
S517,Student_517,Other,15,9,72,55,70,96.0602376305264,Master's,1.84572503199564,No,Free or reduced,Yes,Fail
S518,Student_518,Other,16,10,97,53,93,90.8055778637484,High School,2.06068296473342,Yes,Free or reduced,Yes,Pass
S519,Student_519,Male,16,9,71,93,54,81.5856056926238,PhD,3.65143915053866,No,Free or reduced,Yes,Fail
S520,Student_520,Other,15,10,66,78,72,91.3170112062649,Master's,4.86179453840249,No,Free or reduced,No,Pass
S521,Student_521,Male,16,12,54,83,90,98.1603709084333,PhD,4.66325739276298,Yes,Standard,Yes,Pass
S522,Student_522,Male,15,11,93,66,74,87.9262525099644,Bachelor's,3.01150208026234,No,Standard,Yes,Pass
S523,Student_523,Female,17,11,60,92,90,85.926516037996,High School,4.1804411301069,Yes,Free or reduced,No,Pass
S524,Student_524,Other,17,9,79,92,59,82.8693891403604,Bachelor's,1.5429834123996,Yes,Standard,No,Pass
S525,Student_525,Male,16,10,64,65,71,83.0289104387071,Bachelor's,4.90975273681605,Yes,Free or reduced,No,Fail
S526,Student_526,Male,15,11,76,51,68,88.6554296868364,High School,4.85741293614395,Yes,Free or reduced,Yes,Pass
S527,Student_527,Other,15,10,84,83,50,91.9135964832306,Bachelor's,1.65491583151668,No,Free or reduced,Yes,Fail
S528,Student_528,Female,16,10,82,57,56,81.612308103392,High School,2.19769249921243,Yes,Free or reduced,No,Fail
S529,Student_529,Female,17,9,69,62,53,98.7913717805033,PhD,1.40061999002707,Yes,Free or reduced,No,Pass
S530,Student_530,Male,16,11,65,91,50,95.1026723489039,Bachelor's,2.08687039559272,Yes,Free or reduced,No,Fail
S531,Student_531,Other,17,9,83,57,64,91.7324783656733,High School,4.26382315766083,Yes,Standard,No,Fail
S532,Student_532,Female,15,9,51,79,89,96.5687734187798,Master's,2.51326242866104,No,Standard,Yes,Pass
S533,Student_533,Other,17,11,84,81,61,81.6037351362423,Bachelor's,1.35358786858703,Yes,Free or reduced,Yes,Fail
S534,Student_534,Other,16,11,89,85,71,89.5367775546625,PhD,2.36890209911562,No,Standard,Yes,Pass
S535,Student_535,Male,15,12,77,96,71,92.6018625372333,High School,4.92553333696512,No,Free or reduced,Yes,Pass
S536,Student_536,Female,16,12,96,79,99,96.5730581223658,Bachelor's,3.51873438103681,No,Standard,Yes,Pass
S537,Student_537,Male,16,10,88,50,96,95.6693912009854,Bachelor's,2.66464378562463,Yes,Standard,No,Fail
S538,Student_538,Female,17,11,55,92,66,85.541384994268,Bachelor's,1.66615405398908,Yes,Standard,Yes,Fail
S539,Student_539,Female,16,12,58,88,78,98.8176033911841,PhD,4.94470718913478,Yes,Free or reduced,No,Fail
S540,Student_540,Female,17,10,69,66,95,82.4869168286174,High School,4.28339603705252,Yes,Standard,No,Fail
S541,Student_541,Female,15,10,50,69,63,97.502672372423,Master's,2.12590920980368,No,Free or reduced,No,Pass
S542,Student_542,Female,17,10,57,73,99,99.4188049920924,Master's,1.28027478288476,No,Free or reduced,Yes,Pass
S543,Student_543,Other,15,12,72,99,69,83.5430704644525,Master's,1.22650222951023,Yes,Free or reduced,No,Fail
S544,Student_544,Male,17,11,52,71,99,120,High School,1.48151259802214,Yes,Standard,Yes,Pass
S545,Student_545,Other,16,9,53,78,97,80.80571037556,Master's,3.32307433445769,Yes,Standard,No,Fail
S546,Student_546,Female,17,10,74,71,82,88.1084565027831,PhD,4.71505368482197,Yes,Standard,Yes,Pass
S547,Student_547,Male,17,12,96,93,92,90.3256659839535,High School,2.98697371202394,Yes,Free or reduced,No,Pass
S548,Student_548,Female,15,12,87,58,64,91.6129045181927,Bachelor's,4.37178192982479,Yes,Free or reduced,Yes,Pass
S549,Student_549,Male,16,9,64,86,61,98.7187449649712,PhD,2.78354647943923,Yes,Standard,No,Pass
S550,Student_550,Other,17,9,70,59,89,93.4450137458839,Bachelor's,3.8343341830713,No,Free or reduced,No,Pass
S551,Student_551,Male,16,12,84,85,69,89.6255590243847,Master's,3.927490949146,No,Standard,No,Fail
S552,Student_552,Male,17,11,95,86,79,96.1935007253178,PhD,1.69585482361335,No,Standard,No,Fail
S553,Student_553,Male,17,9,63,77,87,99.0106564190882,High School,2.44486423590325,No,Standard,Yes,Pass
S554,Student_554,Male,16,12,85,77,52,80.4413229736458,PhD,3.5492086261521,Yes,Standard,Yes,Fail
S555,Student_555,Male,17,9,61,91,77,99.6504254451208,Bachelor's,1.28278643273746,Yes,Free or reduced,Yes,Pass
S556,Student_556,Female,16,11,66,92,75,81.7226427812736,High School,2.44616075105183,Yes,Standard,No,Pass
S557,Student_557,Male,17,10,88,70,79,96.2877355853752,PhD,3.13919786512477,Yes,Standard,No,Pass
S558,Student_558,Male,15,9,58,73,62,85.6066950510283,PhD,4.98489797217856,Yes,Standard,No,Pass
S559,Student_559,Other,16,11,84,91,62,82.6435931550774,PhD,2.89813425048976,No,Standard,No,Fail
S560,Student_560,Male,17,12,62,89,51,88.7971127942767,PhD,4.26422702845729,Yes,Standard,No,Pass
S561,Student_561,Other,17,9,64,51,86,92.8791315889523,High School,2.72826914026647,No,Standard,No,Fail
S562,Student_562,Female,15,9,67,57,98,87.6190369004695,Bachelor's,4.18556289047884,Yes,Standard,Yes,Pass
S563,Student_563,Male,16,12,82,97,87,81.091308165654,PhD,3.38165920648043,No,Free or reduced,Yes,Pass
S564,Student_564,Other,17,10,55,76,51,91.9892227931743,High School,4.54638176600959,Yes,Free or reduced,Yes,Fail
S565,Student_565,Other,15,12,76,71,85,98.0480655222135,Bachelor's,2.64377020940044,No,Free or reduced,Yes,Pass
S566,Student_566,Female,17,9,72,86,75,87.664307318945,PhD,3.41721767928592,Yes,Free or reduced,Yes,Pass
S567,Student_567,Male,16,12,76,76,60,84.3266555526165,Bachelor's,3.52007472247531,Yes,Standard,Yes,Fail
S568,Student_568,Male,17,11,83,78,57,88.8515469186563,Bachelor's,2.66953176720189,Yes,Free or reduced,Yes,Fail
S569,Student_569,Other,17,12,95,52,93,80.9672542209756,High School,1.57724817474993,Yes,Free or reduced,Yes,Fail
S570,Student_570,Male,17,9,87,93,89,96.4097516896055,Bachelor's,1.37423762764934,No,Free or reduced,No,Pass
S571,Student_571,Other,17,12,63,62,92,96.5268162190037,High School,1.06668620239853,Yes,Standard,No,Pass
S572,Student_572,Male,15,10,85,94,71,91.7600092685926,PhD,4.49413705698086,No,Free or reduced,No,Fail
S573,Student_573,Other,15,12,57,59,69,87.0620577787678,Bachelor's,1.94589964895478,Yes,Free or reduced,No,Fail
S574,Student_574,Male,16,10,84,85,57,95.9956672889157,Bachelor's,1.84602699712707,No,Standard,No,Pass
S575,Student_575,Female,15,11,68,58,78,91.0937404957673,Master's,3.94414160170426,Yes,Free or reduced,No,Pass
S576,Student_576,Male,15,10,79,76,89,96.5186461710003,PhD,2.28006445234957,Yes,Standard,No,Fail
S577,Student_577,Male,16,12,63,83,75,92.6291758516604,PhD,3.02417876964735,No,Free or reduced,Yes,Fail
S578,Student_578,Female,15,9,69,50,79,95.688109464256,Master's,1.65004426118983,Yes,Standard,Yes,Fail
S579,Student_579,Male,15,10,98,81,66,91.9712598643552,Master's,4.83898288584788,Yes,Free or reduced,No,Fail
S580,Student_580,Female,16,11,74,74,69,88.2828213643133,High School,4.40632560006895,No,Free or reduced,Yes,Pass
S581,Student_581,Male,16,10,89,78,65,99.1589171985227,High School,4.45515849186001,Yes,Free or reduced,Yes,Pass
S582,Student_582,Other,16,10,73,56,95,90.8222764975769,Bachelor's,2.62709499428802,No,Standard,Yes,Pass
S583,Student_583,Other,17,10,63,98,92,92.1017903708108,Bachelor's,4.04944485482869,Yes,Free or reduced,Yes,Pass
S584,Student_584,Male,17,11,75,52,56,84.409752788295,Bachelor's,1.57550462155912,No,Standard,Yes,Fail
S585,Student_585,Male,16,12,87,69,65,92.5130157885455,Bachelor's,1.03447601036712,No,Standard,No,Pass
S586,Student_586,Male,16,10,72,69,94,91.4321529896589,High School,1.07989173031211,No,Standard,Yes,Fail
S587,Student_587,Other,16,10,71,79,96,83.6967679589405,PhD,3.34640694961824,No,Standard,No,Pass
S588,Student_588,Male,17,9,97,84,97,81.1917419470629,Bachelor's,2.82157962099176,Yes,Free or reduced,No,Pass
S589,Student_589,Other,17,11,68,84,76,92.0871863942954,PhD,3.07206139563408,Yes,Free or reduced,No,Pass
S590,Student_590,Female,15,10,95,98,72,95.2738453870064,Bachelor's,1.02985256166888,No,Free or reduced,Yes,Fail
S591,Student_591,Other,15,11,52,88,73,90.4680274184402,Master's,2.6907464786297,Yes,Standard,No,Pass
S592,Student_592,Other,16,10,91,76,58,123,Bachelor's,3.87227264480344,Yes,Free or reduced,No,Fail
S593,Student_593,Female,17,12,68,75,84,93.3304395338607,Bachelor's,2.77077480786974,Yes,Standard,No,Fail
S594,Student_594,Other,17,12,58,63,69,81.6021145321921,Bachelor's,3.92887682524889,No,Standard,No,Pass
S595,Student_595,Male,17,10,77,66,86,88.8366740960391,High School,1.93207585758734,Yes,Standard,Yes,Fail
S596,Student_596,Male,16,12,69,67,91,83.2673351679684,Master's,4.2525680179269,Yes,Free or reduced,No,Pass
S597,Student_597,Other,15,10,94,94,66,83.6891810211977,Bachelor's,3.35372496181381,No,Free or reduced,No,Fail
S598,Student_598,Male,16,12,56,78,96,84.0458789831641,Bachelor's,1.84305239771962,Yes,Standard,No,Pass
S599,Student_599,Other,15,9,63,69,80,87.7341411408796,PhD,1.94688190341533,No,Free or reduced,No,Fail
S600,Student_600,Male,15,9,58,76,57,81.0230041124079,Master's,3.51212185827815,No,Free or reduced,Yes,Fail
S601,Student_601,Male,16,9,68,67,64,87.955868818582,Bachelor's,4.31975837284977,No,Standard,No,Pass
S602,Student_602,Other,15,11,96,53,80,90.234148942294,PhD,2.66251112811662,Yes,Standard,No,Pass
S603,Student_603,Male,15,11,63,50,79,89.6658856993265,PhD,2.03320171651037,Yes,Free or reduced,No,Pass
S604,Student_604,Other,17,9,87,99,95,87.6556820080608,High School,4.4680464276424,No,Standard,No,Pass
S605,Student_605,Male,15,11,85,50,69,96.7829321614151,PhD,3.67707316700334,No,Standard,No,Fail
S606,Student_606,Male,16,12,89,75,88,82.9065338484101,Bachelor's,2.79234194913231,No,Free or reduced,No,Fail
S607,Student_607,Female,16,10,66,94,61,90.1139348756275,High School,2.95160078111721,No,Free or reduced,Yes,Fail
S608,Student_608,Female,15,10,79,69,98,81.2408283391311,High School,1.81702587174559,No,Standard,No,Fail
S609,Student_609,Other,17,10,58,72,66,81.4231135775582,Bachelor's,3.50721052025938,No,Free or reduced,Yes,Pass
S610,Student_610,Female,17,9,82,59,91,91.4773169935419,Master's,2.43497004217155,Yes,Standard,Yes,Fail
S611,Student_611,Other,15,11,74,60,79,91.3203684977564,PhD,4.9825807066974,No,Standard,No,Pass
S612,Student_612,Female,15,12,63,90,78,97.5606702568891,High School,2.92073406104755,No,Free or reduced,Yes,Fail
S613,Student_613,Male,16,12,60,90,68,91.1574735132015,Master's,2.94354242475845,No,Standard,No,Pass
S614,Student_614,Other,15,9,84,54,95,99.195820408097,Bachelor's,3.26340714964269,Yes,Standard,Yes,Pass
S615,Student_615,Other,17,12,90,50,60,80.9738969679986,PhD,4.66702401247499,Yes,Standard,No,Pass
S616,Student_616,Male,15,12,63,66,83,81.9601536956148,PhD,4.203272399439,Yes,Free or reduced,Yes,Pass
S617,Student_617,Other,16,12,79,71,99,80.8813172314076,High School,2.80452027919137,Yes,Free or reduced,Yes,Pass
S618,Student_618,Other,16,12,90,83,56,83.7055370066708,PhD,3.87479706389118,No,Free or reduced,No,Fail
S619,Student_619,Female,16,11,53,94,93,90.8254022188336,PhD,3.34494199512305,Yes,Standard,Yes,Pass
S620,Student_620,Other,16,12,53,90,83,92.9114436285486,PhD,2.969468194805,No,Standard,Yes,Fail
S621,Student_621,Male,16,10,112,78,69,80.9117031589734,PhD,1.7692630911374,No,Free or reduced,Yes,Fail
S622,Student_622,Female,15,9,57,53,99,130,Bachelor's,2.85574505381956,No,Free or reduced,Yes,Pass
S623,Student_623,Female,15,11,51,54,87,96.8433075330076,Master's,1.9832743480903,No,Free or reduced,Yes,Fail
S624,Student_624,Male,15,12,90,60,73,85.9322496431419,Bachelor's,4.65936859940662,No,Standard,No,Fail
S625,Student_625,Male,15,11,95,70,59,81.5437506045294,Bachelor's,2.34162725398539,No,Free or reduced,Yes,Fail
S626,Student_626,Female,16,12,71,84,81,83.3977414643811,High School,4.80905605813349,Yes,Standard,Yes,Pass
S627,Student_627,Other,17,10,90,61,64,82.5388882750995,PhD,3.13222116037884,Yes,Free or reduced,No,Pass
S628,Student_628,Female,15,9,65,75,86,82.4656755859789,Bachelor's,3.52617751470464,Yes,Standard,No,Pass
S629,Student_629,Male,17,12,78,68,69,90.3712337733147,PhD,3.17176177795731,Yes,Standard,No,Pass
S630,Student_630,Female,15,12,98,94,52,84.916948849868,Bachelor's,1.5175224678668,Yes,Free or reduced,Yes,Fail
S631,Student_631,Male,15,12,97,56,86,87.1627943305829,Bachelor's,2.50328487603176,No,Standard,Yes,Fail
S632,Student_632,Female,17,12,79,96,89,99.7901066676864,High School,1.3965844491105,Yes,Free or reduced,Yes,Fail
S633,Student_633,Other,16,9,61,56,57,93.6862849785069,Master's,3.49181617673353,Yes,Standard,Yes,Fail
S634,Student_634,Female,15,9,84,75,89,98.97961334094,Master's,2.78749678080176,Yes,Standard,No,Fail
S635,Student_635,Female,15,10,60,89,93,82.8511311006623,Bachelor's,4.11193988628375,No,Free or reduced,No,Fail
S636,Student_636,Male,15,9,95,54,72,87.6427894966514,High School,1.88188192399748,No,Standard,Yes,Pass
S637,Student_637,Male,17,12,99,70,89,91.0946360656471,PhD,1.65826423371734,No,Free or reduced,Yes,Fail
S638,Student_638,Male,16,10,70,63,60,81.5351612377748,PhD,2.62532892385507,Yes,Free or reduced,Yes,Fail
S639,Student_639,Female,17,10,70,53,95,80.0837488725592,Bachelor's,4.70634153287353,Yes,Free or reduced,Yes,Fail
S640,Student_640,Other,17,10,54,72,57,93.4086866759384,Master's,3.84168726004965,Yes,Standard,No,Pass
S641,Student_641,Male,16,12,97,91,78,92.8363903360287,High School,2.67569449917167,Yes,Standard,No,Fail
S642,Student_642,Male,17,11,69,69,79,88.2157761999922,Master's,3.06908867901724,Yes,Standard,Yes,Fail
S643,Student_643,Female,16,12,86,64,59,89.7928815206407,PhD,1.33685204470839,No,Free or reduced,No,Pass
S644,Student_644,Male,15,9,52,99,88,88.3088600118418,Master's,4.93830358550445,Yes,Free or reduced,Yes,Fail
S645,Student_645,Other,16,9,93,94,77,80.4801008968978,PhD,3.66562921877968,No,Standard,Yes,Pass
S646,Student_646,Other,15,12,82,78,98,86.7074321243492,High School,2.14161627385369,Yes,Standard,No,Pass
S647,Student_647,Male,17,12,58,57,85,83.5416451079458,High School,3.34323357686098,No,Free or reduced,Yes,Fail
S648,Student_648,Male,17,10,58,90,62,81.9684837820274,Bachelor's,1.43792946427598,No,Standard,No,Fail
S649,Student_649,Female,15,12,53,97,81,99.134408677787,Bachelor's,4.86334667523033,No,Free or reduced,Yes,Pass
S650,Student_650,Other,17,10,84,68,85,91.9871945008433,Master's,1.69913995153346,No,Standard,No,Fail
S651,Student_651,Other,16,9,66,97,86,94.573125684732,High School,3.59212127222086,Yes,Free or reduced,Yes,Fail
S652,Student_652,Male,15,10,83,88,75,86.3072748653224,High School,1.98181785015572,Yes,Standard,No,Pass
S653,Student_653,Female,17,12,73,95,71,87.8629425898803,Bachelor's,3.87024553059414,Yes,Standard,Yes,Pass
S654,Student_654,Other,15,9,81,77,53,84.7384798779345,PhD,4.10728546896112,No,Free or reduced,Yes,Fail
S655,Student_655,Other,16,11,50,95,80,81.9393134193085,Master's,3.69367891564573,Yes,Free or reduced,No,Pass
S656,Student_656,Female,16,10,57,76,67,83.5806327488317,Master's,3.45799784102077,Yes,Free or reduced,Yes,Fail
S657,Student_657,Female,17,9,94,53,87,95.9502809059297,Bachelor's,4.56987637580805,Yes,Standard,No,Fail
S658,Student_658,Other,16,10,72,64,73,93.5509161036755,High School,1.31450684395903,Yes,Free or reduced,No,Fail
S659,Student_659,Other,15,9,96,84,72,90.9385775197096,Bachelor's,2.32365906312078,No,Free or reduced,Yes,Fail
S660,Student_660,Female,16,9,89,86,71,89.5017974573354,Bachelor's,1.99314991852338,No,Standard,Yes,Pass
S661,Student_661,Other,15,10,61,50,51,98.4486856731225,Bachelor's,4.95205584826169,Yes,Free or reduced,Yes,Fail
S662,Student_662,Male,15,11,61,52,80,81.4546989555734,Bachelor's,2.55755911866749,Yes,Free or reduced,Yes,Pass
S663,Student_663,Male,16,9,95,96,60,85.6120162647583,PhD,3.93045079696159,Yes,Free or reduced,No,Fail
S664,Student_664,Female,17,9,96,73,77,86.9987570714143,PhD,3.73890065552402,No,Standard,Yes,Fail
S665,Student_665,Female,16,9,64,76,95,95.6485162442558,High School,1.84832494990951,No,Standard,Yes,Pass
S666,Student_666,Female,15,11,90,89,81,99.8502924032394,Bachelor's,1.95599072084621,No,Standard,Yes,Fail
S667,Student_667,Male,15,11,68,85,54,84.8134102951431,PhD,2.12513825421214,Yes,Free or reduced,No,Pass
S668,Student_668,Other,16,12,75,83,87,97.4861466827416,High School,2.64450911303752,No,Standard,Yes,Pass
S669,Student_669,Male,17,10,78,78,59,96.6124552086358,Bachelor's,1.93730026260211,No,Free or reduced,No,Fail
S670,Student_670,Other,17,11,71,73,89,84.4931479528353,Master's,1.07860593098739,No,Free or reduced,Yes,Fail
S671,Student_671,Male,15,10,89,73,95,87.9866516039845,PhD,4.51757222722878,No,Free or reduced,No,Fail
S672,Student_672,Other,15,12,70,91,73,88.1934573858504,High School,4.86243932552354,No,Standard,Yes,Fail
S673,Student_673,Male,17,10,87,53,84,200,Master's,2.36628154812627,Yes,Standard,Yes,Pass
S674,Student_674,Female,16,11,69,52,93,83.617838027578,Bachelor's,2.35402751770189,Yes,Free or reduced,No,Fail
S675,Student_675,Male,15,10,78,83,97,95.9831594220956,Bachelor's,1.02836725109748,Yes,Free or reduced,Yes,Fail
S676,Student_676,Other,15,11,53,98,72,86.6838542834622,Bachelor's,3.7210027533215,Yes,Standard,Yes,Fail
S677,Student_677,Male,17,10,56,72,66,94.6174069155232,PhD,4.30175958299452,No,Standard,Yes,Fail
S678,Student_678,Male,16,11,77,72,50,88.4002200859133,High School,1.58643320144001,Yes,Standard,No,Fail
S679,Student_679,Male,17,11,77,94,80,91.5671952623308,Master's,1.6386653974686,Yes,Free or reduced,Yes,Pass
S680,Student_680,Female,16,10,53,54,80,96.6522354665226,High School,4.16033299988575,Yes,Standard,No,Fail
S681,Student_681,Male,16,12,71,80,91,96.0833112996777,PhD,3.46516299341658,No,Standard,No,Pass
S682,Student_682,Female,16,9,61,90,91,97.328463670794,High School,1.17944223051087,Yes,Standard,No,Fail
S683,Student_683,Female,15,12,94,55,83,81.1923465068932,PhD,3.49018796184913,No,Free or reduced,Yes,Fail
S684,Student_684,Male,17,10,52,86,58,93.8410110607949,Bachelor's,2.23567089137506,No,Standard,No,Fail
S685,Student_685,Male,17,12,71,59,71,82.7997475344353,Master's,2.47490062188338,No,Free or reduced,No,Pass
S686,Student_686,Male,16,11,93,89,62,88.3163713603682,Bachelor's,4.07892567318752,Yes,Free or reduced,Yes,Fail
S687,Student_687,Other,15,9,51,56,74,90.9717683010938,High School,4.24374077069044,No,Free or reduced,No,Pass
S688,Student_688,Male,15,10,73,88,97,88.0547896949366,Bachelor's,2.60142650735932,Yes,Standard,No,Pass
S689,Student_689,Female,17,10,83,87,67,90.3922335160602,Master's,4.78861174402542,Yes,Standard,Yes,Fail
S690,Student_690,Male,15,10,76,70,61,99.9305261759724,Bachelor's,2.62585087180829,Yes,Standard,Yes,Pass
S691,Student_691,Other,15,9,90,69,89,82.7043462742571,Master's,4.08734414092044,No,Free or reduced,No,Fail
S692,Student_692,Male,16,11,50,52,66,93.5091209067285,Master's,2.93550905825704,No,Standard,Yes,Fail
S693,Student_693,Other,15,10,57,71,64,87.9200193277123,Bachelor's,4.59012930608834,Yes,Free or reduced,Yes,Pass
S694,Student_694,Other,16,12,72,96,91,82.6601959781466,PhD,4.63104497460071,No,Standard,Yes,Fail
S695,Student_695,Male,17,10,87,53,64,83.1747352674862,High School,1.34966723148434,No,Standard,No,Fail
S696,Student_696,Female,15,10,55,77,64,98.9854621249124,PhD,4.7459733252409,No,Standard,No,Pass
S697,Student_697,Other,17,10,71,61,88,97.5920299342353,PhD,4.30213936608166,Yes,Standard,Yes,Pass
S698,Student_698,Male,17,10,74,87,62,98.1408392083004,Bachelor's,4.16524285725067,No,Free or reduced,No,Pass
S699,Student_699,Male,15,11,67,85,66,99.8306555165477,High School,1.80364535874209,No,Free or reduced,Yes,Pass
S700,Student_700,Female,15,12,66,96,81,84.1663078001704,High School,4.22047683501866,Yes,Free or reduced,Yes,Pass
S701,Student_701,Other,17,11,61,90,58,87.1087867472812,PhD,4.40053093874015,No,Free or reduced,Yes,Pass
S702,Student_702,Other,15,12,55,54,89,93.3843805984973,Bachelor's,2.1566013378166,Yes,Standard,Yes,Fail
S703,Student_703,Male,16,10,75,62,69,89.676050797213,High School,4.80904031344929,No,Free or reduced,Yes,Pass
S704,Student_704,Male,16,9,76,72,75,88.3677906675667,PhD,1.19944058559666,No,Free or reduced,No,Pass
S705,Student_705,Female,15,11,57,99,76,87.1562249867119,High School,1.59963701298856,No,Free or reduced,No,Fail
S706,Student_706,Female,17,9,68,79,70,91.875612638869,Bachelor's,3.15032455220606,No,Standard,No,Fail
S707,Student_707,Other,15,11,91,86,67,91.5118685728016,Bachelor's,3.30316988448924,No,Free or reduced,No,Pass
S708,Student_708,Other,15,10,50,74,62,83.2291566812848,Bachelor's,3.58060033320361,No,Free or reduced,Yes,Pass
S709,Student_709,Male,17,11,78,97,65,89.4347967503688,High School,1.06787651726187,Yes,Standard,Yes,Fail
S710,Student_710,Other,17,10,107,76,58,91.069435524197,Master's,4.84146709848852,No,Standard,No,Pass
S711,Student_711,Female,16,11,98,63,61,91.4057387746278,High School,1.17835237093658,No,Free or reduced,No,Pass
S712,Student_712,Female,17,10,84,97,93,84.202143858247,Master's,1.57224781089361,No,Free or reduced,Yes,Fail
S713,Student_713,Male,16,10,89,96,87,94.8454278450457,Bachelor's,1.05605807010423,Yes,Standard,Yes,Pass
S714,Student_714,Female,17,12,63,85,68,80.5039818964214,PhD,3.26743373317638,Yes,Free or reduced,Yes,Fail
S715,Student_715,Female,15,10,84,88,56,87.0966371108633,Master's,4.72906753568389,Yes,Standard,No,Pass
S716,Student_716,Female,16,12,97,65,84,95.6042529707127,Bachelor's,3.66378866432186,No,Free or reduced,Yes,Fail
S717,Student_717,Female,16,10,94,71,97,91.2778584211081,Bachelor's,4.29062987392171,No,Free or reduced,Yes,Fail
S718,Student_718,Male,16,9,69,70,67,85.2232486502172,Master's,1.05312481383432,Yes,Free or reduced,No,Fail
S719,Student_719,Male,15,10,98,70,65,93.899062386861,PhD,3.1680611939189,Yes,Free or reduced,No,Pass
S720,Student_720,Other,15,9,62,57,88,91.3478188831215,Bachelor's,2.83825191002209,Yes,Free or reduced,No,Fail
S721,Student_721,Female,15,9,87,98,53,95.9248721891277,Master's,2.99587177688317,No,Standard,Yes,Pass
S722,Student_722,Other,15,10,98,65,74,94.7005037237965,PhD,1.28885274134075,Yes,Standard,Yes,Fail
S723,Student_723,Male,15,9,95,80,81,92.2021584407247,PhD,3.73774144427723,No,Free or reduced,No,Fail
S724,Student_724,Male,16,12,98,91,89,89.7635535062163,Bachelor's,3.01288165943454,No,Free or reduced,Yes,Fail
S725,Student_725,Male,15,11,57,59,62,82.6636425133505,High School,4.06059539944506,No,Free or reduced,Yes,Pass
S726,Student_726,Male,16,10,92,81,94,85.2266603577077,High School,2.94116253624686,Yes,Standard,Yes,Pass
S727,Student_727,Male,15,9,69,83,66,88.3819894583417,Bachelor's,1.59752654490573,No,Standard,No,Fail
S728,Student_728,Male,17,10,82,58,98,120,PhD,3.59302781631129,Yes,Standard,No,Pass
S729,Student_729,Male,16,12,75,66,86,90.2741571043061,Bachelor's,1.68954544842067,Yes,Standard,Yes,Pass
S730,Student_730,Female,17,10,88,60,55,85.7636905191906,Master's,4.48957825341926,Yes,Standard,Yes,Pass
S731,Student_731,Other,16,10,70,81,68,80.1292871557942,High School,3.45246495627697,Yes,Standard,Yes,Fail
